Run,Event,pt1,eta1,phi1,Q1,type1,sigmaEtaEta1,HoverE1,isoTrack1,isoEcal1,isoHcal1,pt2,eta2,phi2,Q2,type2,sigmaEtaEta2,HoverE2,isoTrack2,isoEcal2,isoHcal2
163301,9170775,67.9854,-1.6758,-2.1166,1,EE,0.0240,0.0881,33.1429,19.5035,12.7394,42.4772,-2.3830,2.5691,1,EE,0.0274,0.0251,18.3731,2.3599,7.1460
163301,8904841,40.0966,0.2619,-2.2450,-1,EB,0.0124,0.0000,1.9424,3.0133,3.1775,32.5949,-0.0977,0.8851,1,EB,0.0197,0.0000,4.3633,4.2516,7.2062
163301,8791649,29.0144,-2.3391,1.3061,-1,EE,0.0375,0.1105,13.4789,0.5167,8.7006,34.5966,-1.2587,-2.2369,1,EB,0.0086,0.0000,3.5863,6.6077,0.0000
163301,9066524,39.6570,-1.1165,0.3322,1,EB,0.0095,0.1478,31.7448,4.7020,7.3635,36.3014,-2.3765,-2.7102,1,EE,0.0336,0.0653,6.7763,9.7887,9.6189
163301,9083932,32.9656,0.2458,0.5541,1,EB,0.0091,0.0000,0.0000,2.5188,0.0000,30.5338,-1.6383,-2.6166,-1,EE,0.0121,0.0000,0.0000,1.6837,0.0000
163301,9088772,33.4122,-0.0997,2.6567,-1,EB,0.0121,0.1383,19.7558,6.5813,9.5055,29.4204,0.2396,-0.7271,1,EB,0.0128,0.0750,24.0901,10.4225,9.6580
163301,8897466,31.4026,-1.5814,-0.4323,1,EE,0.0128,0.0000,6.7404,1.5137,1.0866,31.3071,-2.0165,2.9546,-1,EE,0.0196,0.0162,0.0000,5.1839,6.0393
163301,9358949,74.9786,1.9182,1.1271,1,EE,0.0144,0.0000,0.0000,0.6142,0.6634,28.9326,1.3829,-1.2873,-1,EB,0.0071,0.0000,0.8733,2.4751,0.0000
163301,9406015,42.0306,-1.9902,-2.3271,-1,EE,0.0203,0.0441,19.5168,10.8454,4.0112,29.3704,-0.5246,1.0937,1,EB,0.0087,0.0223,1.2834,1.5899,0.0000
163301,9334932,27.4909,-0.1536,-0.6771,1,EB,0.0062,0.0000,0.0000,3.5318,0.0000,26.2816,1.5870,-3.1023,-1,EE,0.0118,0.0137,0.0000,1.3889,1.1654
163301,9339628,28.0312,-1.1083,-2.5650,1,EB,0.0093,0.0813,19.6624,12.1295,2.1492,39.6717,0.1823,2.0651,1,EB,0.0118,0.0000,20.8349,14.2774,5.1872
163301,9689658,49.3653,-1.0254,-2.4702,1,EB,0.0088,0.0000,0.0000,2.1024,0.6567,55.6933,-0.7515,0.6047,-1,EB,0.0081,0.0000,0.9794,3.5131,0.0000
163301,10094435,29.5172,1.5074,-1.9170,1,EB,0.0091,0.1160,0.0000,1.3798,1.6381,47.0254,1.7099,1.2604,-1,EE,0.0121,0.0000,0.7619,2.4909,0.3810
163301,10348348,49.5027,0.0723,-2.5139,1,EB,0.0094,0.0000,0.0000,2.1057,0.0000,39.7990,0.7600,0.3603,-1,EB,0.0088,0.0000,1.4354,12.7692,8.4171
163301,9959254,28.8265,0.3297,-0.6294,1,EB,0.0124,0.0000,17.1121,8.0996,0.0000,51.2203,2.0640,2.5526,-1,EE,0.0174,0.0000,0.0000,0.6003,0.1807
163301,10024217,28.2934,-0.2551,2.4540,-1,EB,0.0171,0.0000,20.8922,20.7890,6.5014,33.7842,1.4180,-0.4118,-1,EB,0.0100,0.0130,6.5986,2.4110,6.1393
163301,10187882,35.9283,0.0333,-0.4389,-1,EB,0.0120,0.0203,27.4428,13.2614,11.8226,39.9929,1.0546,2.4677,-1,EB,0.0112,0.0000,19.0627,13.2569,5.5126
163301,9858335,30.6551,-0.3834,-2.0574,-1,EB,0.0132,0.1033,10.4168,4.8129,15.2795,36.6359,-1.2376,0.9919,1,EB,0.0115,0.0496,12.2933,6.3031,7.8762
163301,10256856,81.3674,0.4393,-2.3369,-1,EB,0.0132,0.0829,10.6992,2.6844,14.2057,34.3354,2.2062,-3.1138,-1,EE,0.0237,0.0053,0.0000,1.4181,4.1307
163301,10843197,48.0355,1.0597,-2.1914,1,EB,0.0125,0.0592,34.6012,19.8588,6.6001,45.7841,2.1920,1.0116,1,EE,0.0262,0.1021,21.6285,3.4021,7.9103
163301,10464627,27.0120,-1.6784,1.0074,-1,EE,0.0171,0.0391,25.3340,3.4200,3.2410,35.3823,-0.6131,-2.0529,1,EB,0.0125,0.0000,9.0034,4.6296,5.1099
163301,10798411,43.1952,0.5793,1.7643,-1,EB,0.0093,0.0000,1.8347,2.3419,0.0000,37.6159,-0.3821,-1.3669,1,EB,0.0095,0.0000,0.0000,1.4466,0.6314
163301,10585396,30.0188,-1.8511,2.2033,-1,EE,0.0219,0.0000,32.3971,15.5836,4.8579,55.9921,-1.5350,-0.9864,1,EE,0.0113,0.0000,16.5303,7.8307,2.5386
163301,10639926,31.7869,-0.9639,2.7603,1,EB,0.0086,0.0000,0.0000,2.2723,0.7809,39.5164,-2.3430,-0.3465,-1,EE,0.0266,0.0000,0.0000,0.7063,0.6613
163301,10796246,31.6118,-0.3099,-2.1201,-1,EB,0.0088,0.0337,13.9737,6.1788,2.5654,27.9726,-2.3322,0.9430,-1,EE,0.0259,0.0325,0.0000,0.8624,0.0000
163301,10474108,42.4974,-2.3446,0.3125,-1,EE,0.0330,0.1140,14.8110,1.3280,10.1675,27.2800,-1.7629,-2.7337,-1,EE,0.0236,0.0000,23.2625,9.7121,12.1913
163301,10588759,43.3965,0.6870,3.0442,-1,EB,0.0104,0.0000,16.0591,23.1334,2.0500,47.4812,1.1672,-0.1065,1,EB,0.0124,0.1391,0.0000,8.6416,0.0000
163301,10707016,36.9833,0.8844,-0.7938,-1,EB,0.0086,0.0000,1.8136,1.5778,0.0000,53.4893,1.0863,2.5922,1,EB,0.0094,0.0000,0.0000,0.9177,0.0000
163301,10839040,52.7925,-0.4734,0.8194,1,EB,0.0116,0.0000,1.9543,3.7495,0.5574,30.3420,-1.1609,-2.5113,1,EB,0.0109,0.0259,13.2604,6.7007,11.9870
163301,10969917,31.4395,1.0954,-2.5890,1,EB,0.0161,0.0806,6.8838,7.2137,0.4748,38.3569,1.7629,0.6541,1,EE,0.0126,0.0000,11.6612,2.7282,0.0000
163301,11423621,25.3269,0.6702,1.0742,1,EB,0.0156,0.0000,18.4026,4.4100,21.2488,44.4791,-1.2610,-1.7636,1,EB,0.0113,0.0099,26.1409,18.6174,8.4350
163301,11241997,35.3396,2.3619,-2.1911,1,EE,0.0237,0.0318,0.0000,3.0268,2.5822,32.4796,1.8329,1.4413,1,EE,0.0165,0.0604,10.4079,3.6350,2.2972
163301,11360262,35.9866,1.2407,-0.4030,1,EB,0.0087,0.0000,0.0000,0.5615,0.0000,41.6183,1.9309,2.9923,-1,EE,0.0178,0.0155,0.9336,1.0011,0.8792
163301,11398820,43.5984,1.6382,1.1353,1,EE,0.0116,0.0301,5.4089,1.3532,1.3879,30.3857,2.3627,-2.0217,1,EE,0.0379,0.0763,1.6395,1.3354,4.8714
163301,11036177,37.4312,0.1118,-1.8794,-1,EB,0.0083,0.0000,0.0000,2.4181,2.0986,40.5289,-1.0045,1.2712,1,EB,0.0088,0.0121,0.0000,1.6935,0.0000
163301,11155263,25.0460,-0.2713,-1.2150,-1,EB,0.0124,0.0911,18.3302,2.9405,19.4496,33.2541,0.7374,2.2321,-1,EB,0.0068,0.1359,10.7123,3.4691,8.9329
163301,11441123,31.8809,1.6061,1.1824,1,EE,0.0161,0.0115,1.1539,12.6851,9.4021,45.6724,1.8113,-1.7877,1,EE,0.0133,0.0641,0.0000,3.9491,0.3190
163301,11514469,38.2859,1.1380,-1.0669,-1,EB,0.0116,0.1350,37.4730,11.8770,6.5225,45.2356,2.1379,2.4227,-1,EE,0.0265,0.0980,11.8521,1.8222,3.7192
163301,11531528,32.1175,1.7234,0.1080,1,EE,0.0142,0.0000,7.9541,7.7335,1.3870,37.6066,2.5216,2.9050,1,EE,0.0285,0.0199,0.0000,0.6183,3.4197
163301,11485143,29.4859,-0.1694,2.8684,1,EB,0.0119,0.0000,13.6265,4.3272,5.9736,65.8772,1.0815,-0.2764,1,EB,0.0111,0.0000,9.6783,6.0410,5.3359
163301,11928391,26.8343,1.3913,1.4545,-1,EB,0.0170,0.1336,33.2346,7.6887,9.2449,49.5719,-0.6813,-1.8182,-1,EB,0.0095,0.1339,15.6103,8.8437,2.8122
163301,11453444,32.3830,-0.5731,-2.0601,1,EB,0.0087,0.1049,10.4224,6.1259,8.8527,41.8280,-0.2294,0.9818,1,EB,0.0095,0.0988,7.1301,4.7725,0.7335
163301,11668924,39.5991,0.6608,-0.7472,1,EB,0.0154,0.0000,18.0459,12.7474,2.7855,47.2945,2.1792,2.5202,-1,EE,0.0253,0.0000,11.3225,3.8283,4.4182
163301,11490242,43.4701,0.8822,0.5060,1,EB,0.0135,0.0952,6.6542,4.5862,5.0504,30.2023,-0.9880,-2.5247,1,EB,0.0102,0.0976,25.7098,10.0110,6.7417
163301,11929386,46.1706,0.3410,-1.8633,1,EB,0.0092,0.0000,0.0000,1.8941,0.0000,42.3774,0.5846,1.4220,-1,EB,0.0091,0.0263,0.0000,1.3318,0.0000
163301,11626292,56.6557,-0.3206,-1.6396,-1,EB,0.0088,0.1068,5.5204,1.9003,0.6600,37.1979,-1.8033,1.4590,-1,EE,0.0239,0.1192,6.8905,4.8559,8.3944
163301,11868388,33.0635,-0.2512,-1.3147,-1,EB,0.0094,0.0000,0.0000,1.3683,0.0000,38.3205,1.1184,1.5885,1,EB,0.0079,0.0650,0.0000,2.4197,0.0000
163301,11450167,90.9002,-1.3184,0.7765,-1,EB,0.0077,0.0000,0.0000,1.1668,0.4641,30.1577,-1.8731,-1.4032,1,EE,0.0144,0.0000,0.0000,0.9051,0.0000
163301,11624023,37.9489,0.0073,0.7668,-1,EB,0.0094,0.0000,0.0000,2.0226,0.0000,35.7294,-1.1564,-2.3672,1,EB,0.0058,0.0000,0.0000,3.4003,0.0000
163301,11602694,90.3607,0.2221,-0.1835,-1,EB,0.0100,0.1098,0.0000,1.6775,0.8877,34.6390,-0.6249,-1.3721,1,EB,0.0092,0.0000,2.4835,11.9966,0.0000
163301,11664374,28.2008,1.8340,3.1157,1,EE,0.0318,0.0848,28.1961,9.7132,6.4728,47.5885,1.9899,0.0283,1,EE,0.0178,0.0485,0.0000,3.2220,3.3012
163301,12336646,25.5341,-1.1171,-0.1447,1,EB,0.0158,0.0293,0.8823,7.2594,10.3636,31.0406,0.6240,-2.8239,1,EB,0.0087,0.0219,0.0000,2.4429,0.0000
163301,12085626,26.1712,-0.2927,-0.2974,-1,EB,0.0178,0.0000,21.8245,22.7067,3.4186,73.8319,-2.1584,0.5036,1,EE,0.0224,0.0420,17.7675,5.7160,5.6085
163301,12205122,42.0145,-1.0425,2.1856,1,EB,0.0079,0.0000,0.0000,1.8774,0.0000,40.8301,-0.1573,-1.1222,-1,EB,0.0081,0.0000,0.0000,1.7374,0.0000
163301,12260210,37.2054,-0.6408,1.3236,-1,EB,0.0081,0.1230,28.2721,9.8585,5.7357,36.7178,1.3443,-2.0247,1,EB,0.0144,0.0458,24.0013,9.0104,3.3361
163301,12019857,25.2234,-0.2365,-1.7559,1,EB,0.0139,0.0708,17.6927,11.6727,2.2364,28.0575,-1.9457,1.2699,-1,EE,0.0176,0.0000,11.1943,1.9768,1.6508
166049,186411726,33.7869,-0.2297,-1.5407,-1,EB,0.0092,0.0000,0.0000,1.4264,0.0000,30.6338,-1.7901,1.9618,1,EE,0.0160,0.0000,0.0000,1.6970,0.0000
166049,186773615,31.6486,0.0339,-1.6620,-1,EB,0.0096,0.0000,0.0000,1.7883,0.7604,33.7024,1.7397,1.5177,1,EE,0.0139,0.0000,0.0000,2.2088,2.6044
166049,185574463,92.7337,1.6307,0.8636,1,EE,0.0101,0.0000,0.0000,1.9154,0.3473,27.6937,2.0729,-1.2325,-1,EE,0.0189,0.0000,0.0000,0.1302,0.6201
166049,186252759,25.1614,0.4997,1.5360,1,EB,0.0097,0.0000,0.9215,2.5359,0.0000,49.4295,2.0947,-1.5186,-1,EE,0.0202,0.0000,0.0000,0.3753,1.8612
166049,186963400,28.7207,2.0292,-2.0386,-1,EE,0.0197,0.0086,12.1671,3.2426,5.6884,25.2971,0.7185,1.0185,-1,EB,0.0108,0.0000,4.5622,8.1689,0.6459
166049,186001655,30.3724,1.9559,1.1911,1,EE,0.0237,0.0326,9.4655,3.6072,2.6633,56.6891,1.5084,-1.6615,1,EE,0.0110,0.0250,11.9619,9.1042,7.4423
166049,186079935,59.1393,0.4114,2.5898,-1,EB,0.0126,0.0366,24.1180,2.7411,11.9996,27.4414,-0.7607,-0.3259,-1,EB,0.0161,0.0000,16.5437,6.2970,3.1924
166049,186440132,33.2746,1.8695,-0.4006,1,EE,0.0253,0.1081,14.3511,7.3967,9.6949,56.7416,1.2318,2.8293,-1,EB,0.0103,0.0000,4.6315,9.6888,3.6100
166049,186774149,43.8707,1.5798,0.6749,-1,EE,0.0092,0.0076,2.1090,1.5264,1.6955,55.2834,2.4796,-1.7373,1,EE,0.0267,0.0080,0.0000,1.1450,2.1452
166049,186780381,104.4940,1.2879,-2.4352,-1,EB,0.0132,0.0580,7.0407,11.0691,2.4144,27.8331,0.9522,0.9589,1,EB,0.0093,0.1144,7.7379,10.2061,8.6571
166049,185976539,27.4441,-0.3128,1.9735,-1,EB,0.0092,0.0000,1.5081,3.7482,0.8139,35.2653,1.4694,-0.6278,1,EB,0.0089,0.0000,0.0000,1.2123,0.4509
166049,185935819,34.1559,1.4429,2.5400,-1,EB,0.0084,0.0683,9.3672,8.1981,4.2852,65.3630,2.0610,-0.6815,1,EE,0.0214,0.0346,10.0232,6.1238,5.3819
166049,186368707,26.5773,-0.4964,-1.3780,-1,EB,0.0084,0.0000,0.0000,2.4251,0.7696,28.0008,1.6823,2.1680,1,EE,0.0141,0.0171,0.0000,0.7917,1.2436
166049,186962972,42.1640,0.3521,-0.5272,-1,EB,0.0096,0.0000,0.0000,1.2504,0.0000,41.0254,1.0256,2.7435,1,EB,0.0078,0.0000,0.0000,0.9695,1.2572
166049,185643373,43.7886,-1.7845,0.0564,-1,EE,0.0148,0.0000,1.0435,0.7644,1.1843,40.3150,-0.7665,-2.9021,1,EB,0.0084,0.0000,0.7346,5.9197,1.0013
166049,186098165,52.7611,-0.1074,0.5466,1,EB,0.0120,0.0209,5.0018,13.5616,1.5427,36.3376,1.2054,-2.4130,-1,EB,0.0123,0.0544,21.3008,5.7079,8.8176
166049,186396845,48.8482,-0.9930,2.3586,-1,EB,0.0085,0.0000,0.0000,1.7117,0.0000,35.0417,-2.5479,-0.6327,1,EE,0.0289,0.0064,0.0000,0.2862,1.9661
166049,185740386,41.1299,1.3454,0.3590,-1,EB,0.0162,0.1336,31.1248,9.0156,6.8430,51.1559,-0.1025,-2.4145,-1,EB,0.0094,0.0279,0.0000,4.5343,1.8170
166049,186146178,94.8115,1.0372,2.1752,-1,EB,0.0085,0.0000,0.0000,3.1137,2.0758,29.0942,1.2706,-0.6150,1,EB,0.0126,0.0596,9.7113,7.2409,6.4944
166049,185615349,38.7795,-2.5064,-1.1888,1,EE,0.0301,0.0034,0.0000,0.8045,4.3371,54.5423,-2.4583,1.8505,-1,EE,0.0295,0.0083,0.0000,0.9034,2.2587
166049,186629421,28.8261,2.2917,2.5730,1,EE,0.0218,0.0074,0.0000,2.7420,0.3903,44.2945,0.6491,-0.6967,-1,EB,0.0092,0.0357,12.0734,5.3664,10.0689
166049,186736246,32.2810,1.4259,2.4403,1,EB,0.0077,0.0000,0.0000,4.9612,0.4839,46.9087,0.6818,-0.8669,-1,EB,0.0095,0.0000,0.0000,2.5084,0.9439
166049,186424942,43.2573,1.1890,-2.1455,1,EB,0.0088,0.0124,0.0000,1.1816,4.1602,28.8242,2.5049,1.1816,-1,EE,0.0305,0.0000,0.0000,0.0000,1.8106
166049,186529294,27.0316,2.0800,-0.2494,1,EE,0.0332,0.1410,13.1548,2.6236,2.1022,61.5582,2.4744,-2.6537,-1,EE,0.0318,0.0177,3.9632,2.6758,3.0059
166049,186039705,31.4762,-1.6006,-2.9997,1,EE,0.0098,0.0000,0.0000,2.3326,0.3214,60.4221,-1.2003,0.3507,-1,EB,0.0087,0.0000,0.0000,5.4838,0.0000
166049,186915186,41.0572,0.0410,-0.5185,1,EB,0.0097,0.0000,0.0000,1.3200,0.6737,52.4284,0.1131,2.7558,-1,EB,0.0100,0.0000,0.0000,1.4615,0.9669
166049,186087362,71.7137,-1.5778,-0.3972,1,EE,0.0108,0.0000,0.0000,0.9948,0.3798,30.1687,-1.3525,2.7682,-1,EB,0.0086,0.0000,10.0719,2.0253,8.8862
166049,186227504,41.7545,1.2270,1.5850,-1,EB,0.0081,0.0177,0.0000,2.3753,1.6374,38.4644,0.1229,-1.4830,1,EB,0.0092,0.0000,0.0000,3.7670,0.0000
166049,185952787,41.9982,-0.0828,-2.7158,-1,EB,0.0100,0.0381,37.7035,17.4591,15.8895,49.7158,0.0364,0.4660,1,EB,0.0147,0.0383,15.9977,6.9405,7.8303
166049,186521443,36.5753,0.2644,2.3913,-1,EB,0.0111,0.0312,9.4245,10.7373,8.3718,37.5937,-1.7561,-0.5507,1,EE,0.0197,0.0000,8.5819,5.3991,3.7329
166049,187065119,38.9417,-1.1963,0.2755,-1,EB,0.0072,0.0000,0.0000,3.3206,0.0000,35.7967,-1.1656,-3.0164,1,EB,0.0096,0.0000,0.0000,2.5104,1.6316
166049,187586527,28.3602,0.2641,-1.5717,1,EB,0.0113,0.0315,4.6020,2.4760,0.0000,39.3290,-0.6761,1.4247,-1,EB,0.0130,0.0000,13.1229,14.4285,2.3918
166049,188428795,55.7235,0.5405,-1.8231,-1,EB,0.0086,0.0000,0.9235,0.7377,0.0000,36.3972,1.0485,1.3498,1,EB,0.0090,0.0000,2.5192,1.3327,0.0000
166049,187419136,32.0422,-0.1635,-2.7460,1,EB,0.0088,0.0000,0.0000,2.2588,0.0000,35.5961,-1.5798,0.1247,-1,EE,0.0094,0.0000,0.0000,2.0930,0.5431
166049,187619432,51.8839,-1.7889,2.5238,-1,EE,0.0156,0.0551,19.9584,3.0620,5.5024,44.9985,-1.3497,-0.0267,-1,EB,0.0111,0.0359,1.0131,7.1986,5.7799
166049,188403660,35.0548,-0.7415,1.5767,-1,EB,0.0085,0.0000,0.0000,2.5795,0.9028,49.2272,-1.4297,-1.1911,1,EB,0.0086,0.0000,0.0000,2.2967,0.0000
166049,187199229,26.3821,1.8395,0.7497,-1,EE,0.0256,0.1251,12.6130,10.4342,1.4257,53.6270,0.9525,-2.2157,1,EB,0.0098,0.0437,2.1365,11.8657,3.9339
166049,187438333,34.4168,2.0215,-0.9164,-1,EE,0.0168,0.0000,4.2784,4.7490,1.1544,49.1574,0.4746,2.1453,-1,EB,0.0117,0.0348,4.5658,7.0071,1.2293
166049,188231937,68.3597,0.6528,-2.2093,-1,EB,0.0080,0.0000,0.8254,4.1708,0.0000,38.2598,0.1038,1.4587,1,EB,0.0081,0.0000,0.8144,3.9941,0.0000
166049,188246953,35.3727,-0.8346,0.9837,-1,EB,0.0120,0.0632,13.4776,15.7756,3.0441,55.1677,-0.3180,-1.1304,1,EB,0.0115,0.1305,15.7769,10.0482,2.7345
166049,188419281,38.8202,0.0437,-1.2189,-1,EB,0.0125,0.0000,0.0000,2.4623,0.7238,35.4691,-1.1093,1.8746,1,EB,0.0100,0.0000,0.0000,1.1632,0.0000
166049,187102243,44.6458,1.2345,-2.0756,1,EB,0.0077,0.0000,3.4257,3.2187,0.4037,50.3254,1.1267,1.1302,-1,EB,0.0081,0.0177,4.6239,2.7651,1.2175
166049,187858535,45.8219,1.6419,3.0009,1,EE,0.0122,0.0164,0.0000,0.5585,0.3256,48.5285,1.7568,-0.3466,-1,EE,0.0128,0.0078,0.0000,2.1127,0.0000
166049,188292983,30.8280,1.0341,-2.3505,-1,EB,0.0089,0.0000,1.1892,4.2365,0.3795,64.0403,1.1469,0.8059,1,EB,0.0084,0.0000,0.0000,2.1981,0.0000
166049,187040790,45.4049,-0.3116,-2.7638,1,EB,0.0092,0.0000,0.0000,1.6049,0.0000,29.1773,0.7607,0.5215,-1,EB,0.0078,0.1076,0.0000,3.5813,1.8332
166049,187709858,49.1705,-1.0038,-1.1590,-1,EB,0.0088,0.0000,0.0000,3.5149,0.0000,43.7506,-0.7012,2.0013,1,EB,0.0082,0.0000,2.0297,2.3115,0.6666
166049,188198231,35.8386,0.8506,-2.4469,1,EB,0.0099,0.0191,0.0000,4.0137,0.5985,56.6115,-0.0457,0.4606,-1,EB,0.0096,0.0000,0.0000,1.8002,0.0000
166049,187548634,28.5525,-0.1335,1.9995,1,EB,0.0119,0.0000,0.0000,2.9606,0.8039,52.0285,0.5080,-0.9699,-1,EB,0.0079,0.0000,0.0000,2.5540,0.0000
166049,188174661,38.0806,-1.1003,-0.5628,-1,EB,0.0098,0.0000,0.0000,0.8589,0.0000,49.3231,-0.5407,2.5374,1,EB,0.0090,0.0000,0.0000,3.1213,0.0000
166049,187349380,42.1614,-1.6790,1.9383,-1,EE,0.0110,0.0000,0.0000,0.7780,0.3689,47.9517,-1.4621,-1.2521,1,EB,0.0079,0.0000,0.0000,2.5166,0.0000
166049,187964856,31.1848,-2.1887,-2.1842,-1,EE,0.0316,0.0565,2.8460,2.3880,8.0531,49.1412,-2.3953,0.3426,-1,EE,0.0363,0.0554,15.0768,2.3620,7.5332
166049,187404230,42.1800,1.7060,2.8804,1,EE,0.0131,0.0000,0.0000,0.9336,0.0000,44.7913,0.6479,-0.2660,-1,EB,0.0089,0.0131,0.0000,2.2422,0.0000
166049,187547534,29.0570,0.7154,-0.8281,-1,EB,0.0086,0.0000,0.0000,3.5003,0.0000,46.2464,0.6656,2.5587,1,EB,0.0083,0.0000,0.0000,2.3903,0.5257
166049,187813802,43.2425,-0.9799,2.2857,1,EB,0.0096,0.0000,0.8100,1.5625,1.8289,38.6135,0.1264,-0.9697,-1,EB,0.0089,0.0000,0.0000,3.0397,0.0000
166049,187798384,35.0018,0.5608,-0.1282,1,EB,0.0131,0.0175,25.3712,24.2788,8.1739,99.5242,0.2564,-3.1375,-1,EB,0.0091,0.0914,30.3220,11.0946,12.8452
166049,192078652,27.9185,0.6877,1.9780,1,EB,0.0114,0.1129,20.3777,10.3100,11.7612,44.6072,-0.8170,-1.0766,1,EB,0.0086,0.0000,2.7808,9.7638,2.3674
166049,191439363,43.2077,0.2445,0.1126,-1,EB,0.0139,0.0775,21.8381,6.4108,2.2496,41.3042,1.7515,-2.9419,-1,EE,0.0172,0.0000,15.0975,6.8755,4.9243
166049,191760411,30.5626,-0.7182,-1.6506,1,EB,0.0114,0.0789,62.8029,41.9126,6.8323,34.0868,0.8184,1.7740,1,EB,0.0092,0.0000,3.9990,11.3545,0.0000
166049,191900329,30.4391,-0.8682,-1.4479,1,EB,0.0184,0.0173,12.9255,9.6964,0.0000,55.0012,-2.0085,1.5628,-1,EE,0.0195,0.0569,13.8632,8.9245,4.0551
166049,192051281,30.1172,-2.5210,-0.8436,1,EE,0.0255,0.0202,0.0000,0.5421,1.5223,44.0056,-2.2450,2.2582,-1,EE,0.0349,0.0102,5.1831,2.5682,1.9557
166049,191406153,25.1825,-1.1789,-0.0369,-1,EB,0.0133,0.0443,17.0198,14.2137,0.8716,40.2830,-1.7565,-3.0155,1,EE,0.0154,0.0283,5.4848,2.1586,5.0984
166049,191686281,39.7990,-0.3892,2.7333,1,EB,0.0094,0.0000,1.4719,2.8115,2.7541,48.9600,-0.8493,-0.6172,-1,EB,0.0094,0.0000,0.0000,2.5279,0.7417
166049,192012593,26.3473,-0.4186,-1.6247,-1,EB,0.0083,0.0000,0.0000,1.8271,0.0000,28.3513,1.7803,1.5333,1,EE,0.0153,0.0000,1.5367,1.4699,0.0000
166049,192831550,30.3365,-1.4304,-3.0120,1,EB,0.0115,0.0910,12.1401,4.2047,12.3089,63.6731,-1.7046,0.2510,-1,EE,0.0136,0.0256,4.2061,12.4240,4.4246
166049,191432605,26.0630,0.8006,-1.5569,1,EB,0.0113,0.0000,7.7102,3.8005,0.0000,38.1731,2.1585,0.3951,-1,EE,0.0276,0.0894,4.1421,1.6093,10.9556
166049,191592469,37.0020,-2.3856,-0.4057,1,EE,0.0471,0.0447,11.6066,6.2790,3.7864,31.5556,-2.0865,3.0790,1,EE,0.0235,0.0127,0.0000,0.5835,1.8202
166049,192572979,26.6612,1.8631,2.4509,1,EE,0.0209,0.0388,8.2552,8.4553,2.6862,42.7516,2.4377,-0.8811,-1,EE,0.0339,0.0384,0.0000,2.0966,2.8339
166049,192659579,30.7651,0.1396,1.5605,1,EB,0.0092,0.0000,0.0000,1.1795,0.0000,40.0797,-1.3458,-1.3420,-1,EB,0.0086,0.0000,0.0000,1.7472,0.0000
166049,191766434,33.6303,-0.6979,-1.6442,1,EB,0.0088,0.0000,0.0000,2.8533,0.0000,30.8470,0.8447,1.4987,-1,EB,0.0084,0.0000,0.7665,1.7812,0.0000
166049,192074455,42.8374,-1.2670,-2.5725,-1,EB,0.0119,0.0320,12.9394,31.4878,6.2875,69.2462,-1.0935,0.7815,1,EB,0.0116,0.1218,13.3829,20.1380,3.4052
166049,191740359,44.3840,-0.8992,-0.1606,-1,EB,0.0104,0.0272,30.6886,19.0007,7.5884,48.0208,-0.9289,3.0286,-1,EB,0.0048,0.0355,6.1607,8.1788,5.4345
166049,192219885,48.1434,1.3915,0.3744,1,EB,0.0102,0.0000,0.0000,4.0522,1.7020,46.9693,1.8320,-2.7863,1,EE,0.0255,0.0784,21.0416,8.5513,10.0320
166049,192776013,31.7090,-2.3927,0.1354,1,EE,0.0245,0.0084,0.0000,0.1368,0.0000,32.2216,-0.8343,-2.8332,-1,EB,0.0093,0.0000,0.0000,1.3183,0.0000
166049,191411554,25.9737,-1.2972,1.4988,-1,EB,0.0096,0.0526,4.2053,9.0103,1.0509,34.2643,-2.2217,-1.8559,1,EE,0.0257,0.0000,3.5004,2.2811,2.3383
166049,192475144,59.4649,1.2541,-2.4301,1,EB,0.0091,0.0611,22.7686,19.6006,9.3823,51.6727,0.6749,1.0127,1,EB,0.0097,0.0831,40.7260,24.9833,19.1889
166049,192307489,46.5825,-1.0854,-0.6845,1,EB,0.0122,0.0831,32.6394,10.5181,3.6934,48.9807,-0.4694,2.4712,-1,EB,0.0100,0.0000,19.4582,10.4573,4.8717
166049,191900798,42.1294,-2.3373,1.4196,1,EE,0.0255,0.0145,0.0000,0.4812,2.2345,35.5024,-1.2836,-1.6209,-1,EB,0.0086,0.0000,0.0000,1.8076,0.4464
166049,192786236,39.5744,0.5254,0.7235,-1,EB,0.0132,0.0000,8.4633,7.0024,10.6106,80.3863,-0.1292,-2.6824,1,EB,0.0091,0.0205,1.7901,8.5986,1.6047
166049,191493093,26.9932,0.8480,-0.3499,-1,EB,0.0085,0.0000,0.0000,2.3455,0.0000,30.3068,-1.1546,-2.9642,1,EB,0.0110,0.0000,0.0000,1.4840,0.8100
166049,193103025,28.3490,0.7898,1.2664,-1,EB,0.0096,0.0000,0.0000,1.6875,0.0000,30.8502,2.4212,-2.1314,1,EE,0.0250,0.0054,0.0000,0.1211,0.6238
166049,193201812,27.6142,2.1641,0.4611,1,EE,0.0188,0.0000,0.0000,0.1150,0.3090,38.5682,0.4975,-2.5251,-1,EB,0.0080,0.0000,0.0000,3.0499,0.7576
166049,193166322,40.4298,-0.1976,1.9934,-1,EB,0.0087,0.0634,0.0000,6.4581,5.4427,32.5991,0.6830,-1.4672,-1,EB,0.0092,0.1099,12.2344,15.7718,4.6307
